25SFD1,39.52,-31.55
32TMR1,45.82,8.03
32TMR2,45.37,8.04
32TMR3,45.83,8.68
32TMR4,45.38,8.68
32TMS1,46.72,8.02
32TMS2,46.27,8.03
32TMS3,46.73,8.67
32TMS4,46.28,8.68
32TMT1,47.62,8.00
32TMT2,47.17,8.01
32TMT3,47.63,8.67
32TMT4,47.18,8.67
32TNK1,40.43,9.29
32TNK3,40.42,9.88
32TNL1,41.33,9.30
32TNL2,40.88,9.30
32TNL4,40.87,9.89
32TNM1,42.23,9.30
32TNM2,41.78,9.30
32TNN1,43.13,9.31
32TNN2,42.68,9.31
32TNN3,43.12,9.92
32TNN4,42.67,9.92
32TNP1,44.03,9.31
32TNP3,44.02,9.94
32TNQ1,44.93,9.32
32TNQ2,44.48,9.31
32TNQ3,44.92,9.95
32TNQ4,44.47,9.94
32TNR1,45.83,9.32
32TNR2,45.38,9.32
32TNR3,45.82,9.97
32TNR4,45.37,9.96
32TNS1,46.73,9.33
32TNS2,46.28,9.32
32TNS3,46.72,9.98
32TNS4,46.27,9.97
32TNT1,47.63,9.33
32TNT2,47.18,9.33
32TNT3,47.62,10.00
32TNT4,47.17,9.99
32TPM1,42.22,10.51
32TPM3,42.21,11.12
32TPN1,43.12,10.54
32TPN2,42.67,10.53
32TPN3,43.11,11.15
32TPN4,42.66,11.14
32TPP1,44.02,10.56
32TPP2,43.57,10.55
32TPP3,44.01,11.18
32TPP4,43.56,11.17
32TPQ1,44.92,10.58
32TPQ2,44.47,10.57
32TPQ3,44.91,11.22
32TPQ4,44.46,11.20
32TPR1,45.82,10.61
32TPR2,45.37,10.60
32TPR3,45.81,11.25
32TPR4,45.36,11.23
32TPS1,46.72,10.64
32TPS2,46.27,10.62
32TPS3,46.71,11.29
32TPS4,46.26,11.27
32TPT1,47.62,10.66
32TPT2,47.17,10.65
32TPT3,47.60,11.33
32TPT4,47.16,11.31
32TQM1,42.20,11.71
32TQN1,43.10,11.73
32TQN2,42.65,11.72
32TQP1,44.00,11.75
32TQP2,43.55,11.74
32TQQ1,44.89,11.77
32TQQ2,44.45,11.76
32TQR1,45.79,11.79
32TQR2,45.34,11.78
32TQS1,46.69,12.00
32TQS2,46.24,12.00
32TQT1,47.59,12.00
32TQT2,47.14,12.00
32ULA1,50.30,6.45
32ULA2,49.85,6.57
32ULA3,50.31,7.24
32ULA4,49.86,7.26
32ULB1,51.20,6.43
32ULB2,50.75,6.44
32ULB3,51.21,7.21
32ULB4,50.76,7.23
32ULC1,52.10,6.40
32ULC2,51.65,6.42
32ULC3,52.11,7.17
32ULC4,51.66,7.19
32ULD1,53.00,6.38
32ULD2,52.55,6.39
32ULD3,53.01,7.14
32ULD4,52.56,7.16
32ULE2,53.45,6.37
32ULE3,53.91,7.10
32ULE4,53.46,7.12
32ULU1,48.50,6.63
32ULU2,48.05,6.65
32ULU3,48.52,7.31
32ULU4,48.07,7.32
32ULV1,49.40,6.59
32ULV2,48.95,6.61
32ULV3,49.41,7.28
32ULV4,48.97,7.29
32UMA1,50.32,7.95
32UMA2,49.87,7.96
32UMA3,50.33,8.65
32UMA4,49.88,8.65
32UMB1,51.22,7.93
32UMB2,50.77,7.94
32UMB3,51.23,8.64
32UMB4,50.78,8.65
32UMC1,52.12,7.90
32UMC2,51.67,7.92
32UMC3,52.13,8.63
32UMC4,51.68,8.64
32UMD1,53.02,7.88
32UMD2,52.57,7.89
32UMD3,53.02,8.63
32UMD4,52.57,8.63
32UME1,53.92,7.86
32UME2,53.47,7.87
32UME3,53.92,8.62
32UME4,53.47,8.62
32UMF2,54.37,7.85
32UMF3,54.82,8.61
32UMF4,54.37,8.62
32UMG1,55.71,7.81
32UMG3,55.72,8.60
32UMG4,55.27,8.61
32UMU1,48.52,7.98
32UMU2,48.07,7.99
32UMU3,48.53,8.66
32UMU4,48.08,8.66
32UMV1,49.42,7.97
32UMV2,48.97,7.98
32UMV3,49.43,8.66
32UMV4,48.98,8.66
32UNA1,50.33,9.35
32UNA2,49.88,9.35
32UNA3,50.32,10.05
32UNA4,49.87,10.04
32UNB1,51.23,9.36
32UNB2,50.78,9.35
32UNB3,51.22,10.07
32UNB4,50.77,10.06
32UNC1,52.13,9.37
32UNC2,51.68,9.36
32UNC3,52.12,10.10
32UNC4,51.67,10.08
32UND1,53.02,9.37
32UND2,52.57,9.37
32UND3,53.02,10.12
32UND4,52.57,10.11
32UNE1,53.92,9.38
32UNE2,53.47,9.38
32UNE3,53.92,10.14
32UNE4,53.47,10.13
32UNF1,54.82,9.39
32UNF2,54.37,9.38
32UNF3,54.82,10.17
32UNF4,54.37,10.15
32UNG1,55.72,9.40
32UNG2,55.27,9.39
32UNG3,55.71,10.19
32UNG4,55.27,10.18
32UNU1,48.53,9.34
32UNU2,48.08,9.34
32UNU3,48.52,10.02
32UNU4,48.07,10.01
32UNV1,49.43,9.34
32UNV2,48.98,9.34
32UNV3,49.42,10.03
32UNV4,48.97,10.02
32UPA1,50.31,10.76
32UPA2,49.86,10.74
32UPA3,50.30,11.55
32UPA4,49.85,11.43
32UPB1,51.21,10.79
32UPB2,50.76,10.77
32UPB3,51.20,11.57
32UPB4,50.75,11.56
32UPC1,52.11,10.83
32UPC2,51.66,10.81
32UPC3,52.10,11.60
32UPC4,51.65,11.58
32UPD1,53.01,10.86
32UPD2,52.56,10.84
32UPD3,53.00,11.62
32UPD4,52.55,11.61
32UPE1,53.91,10.90
32UPE2,53.46,10.88
32UPE3,53.89,11.64
32UPE4,53.45,11.63
32UPF1,54.81,10.94
32UPF2,54.36,10.92
32UPF3,54.79,11.67
32UPF4,54.34,11.65
32UPG1,55.70,10.99
32UPG2,55.26,10.97
32UPG3,55.69,11.69
32UPG4,55.24,11.68
32UPU1,48.52,10.69
32UPU2,48.07,10.68
32UPU3,48.50,11.37
32UPU4,48.05,11.35
32UPV1,49.41,10.72
32UPV2,48.97,10.71
32UPV3,49.40,11.41
32UPV4,48.95,11.39
32UQU1,48.49,12.00
32UQU2,48.04,12.00
32VKL3,59.25,5.05
32VKL4,58.81,5.10
32VKM3,60.15,4.95
32VKM4,59.70,5.00
32VKN3,61.05,4.83
32VKN4,60.60,4.89
32VKP3,61.94,4.71
32VKP4,61.49,4.77
32VLK1,58.38,6.01
32VLK3,58.40,6.86
32VLK4,57.95,6.89
32VLL1,59.28,5.93
32VLL2,58.83,5.97
32VLL3,59.30,6.81
32VLL4,58.85,6.83
32VLM3,60.19,6.75
32VLM4,59.74,6.78
32VLN3,61.09,6.68
32VLN4,60.64,6.71
32VLP1,61.97,5.66
32VLP2,61.52,5.71
32VLP3,61.99,6.61
32VLP4,61.54,6.65
32VLQ2,62.41,5.61
32VLQ3,62.88,6.54
32VLQ4,62.44,6.58
32VMH1,56.61,7.78
32VMH2,56.16,7.79
32VMH3,56.62,8.59
32VMH4,56.17,8.60
32VMJ4,57.07,8.59
32VMK1,58.41,7.72
32VMK2,57.96,7.73
32VMK3,58.42,8.57
32VML1,59.31,7.68
32VML2,58.86,7.70
32VML3,59.31,8.56
32VML4,58.86,8.57
32VMM1,60.20,7.65
32VMM2,59.76,7.67
32VMM3,60.21,8.55
32VMM4,59.76,8.55
32VMN1,61.10,7.61
32VMN2,60.65,7.63
32VMN3,61.11,8.54
32VMN4,60.66,8.54
32VMP1,62.00,7.57
32VMP2,61.55,7.59
32VMP3,62.01,8.52
32VMP4,61.56,8.53
32VMQ1,62.90,7.52
32VMQ2,62.45,7.55
32VMQ3,62.90,8.51
32VMQ4,62.46,8.52
32VMR2,63.35,7.50
32VMR3,63.80,8.49
32VMR4,63.35,8.50
32VNH1,56.62,9.41
32VNH2,56.17,9.40
32VNH3,56.61,10.22
32VNH4,56.16,10.21
32VNJ1,57.52,9.42
32VNJ2,57.07,9.41
32VNJ3,57.51,10.25
32VNJ4,57.06,10.24
32VNK4,57.96,10.27
32VNL1,59.31,9.44
32VNL2,58.86,9.43
32VNL3,59.31,10.32
32VNL4,58.86,10.30
32VNM1,60.21,9.45
32VNM2,59.76,9.45
32VNM3,60.20,10.35
32VNM4,59.76,10.33
32VNN1,61.11,9.46
32VNN2,60.66,9.46
32VNN3,61.10,10.39
32VNN4,60.65,10.37
32VNP1,62.01,9.48
32VNP2,61.56,9.47
32VNP3,62.00,10.43
32VNP4,61.55,10.41
32VNQ1,62.90,9.49
32VNQ2,62.46,9.48
32VNQ3,62.90,10.48
32VNQ4,62.45,10.45
32VNR1,63.80,9.51
32VNR2,63.35,9.50
32VNR3,63.79,10.52
32VNR4,63.35,10.50
32VPH1,56.60,11.04
32VPH2,56.15,11.01
32VPH3,56.59,11.72
32VPH4,56.14,11.71
32VPJ1,57.50,11.09
32VPJ2,57.05,11.06
32VPJ3,57.48,12.00
32VPJ4,57.03,12.00
32VPK1,58.40,11.14
32VPK3,58.38,12.00
32VPK4,57.93,12.00
32VPL1,59.30,11.19
32VPL2,58.85,11.17
32VPL3,59.28,12.00
32VPL4,58.83,12.00
32VPM1,60.19,11.25
32VPM2,59.74,11.22
32VPN1,61.09,11.43
32VPN2,60.64,11.41
32VPP1,61.99,11.45
32VPP2,61.54,11.44
32VPQ1,62.88,11.48
32VPQ2,62.43,11.47
32VPR1,63.78,11.51
32VPR2,63.33,11.50
32WNS3,64.69,10.57
32WNS4,64.24,10.55
32WPS1,64.68,11.55
32WPS2,64.23,11.53
32WPT1,65.58,11.58
32WPT2,65.13,11.57
33STA3,36.79,12.48
33STB3,37.69,12.37
33STC4,38.14,12.36
33STV3,35.89,12.51
33STV4,35.44,12.52
33SUB1,37.71,13.01
33SUB2,37.26,13.03
33SUB3,37.71,13.58
33SUB4,37.26,13.59
33SUC1,38.61,12.99
33SUC2,38.16,13.00
33SUC4,38.16,13.57
33SUV1,35.90,13.06
33SVA1,36.82,14.16
33SVA3,36.82,14.72
33SVB1,37.72,14.15
33SVB2,37.27,14.15
33SVB3,37.72,14.72
33SVB4,37.27,14.72
33SVC1,38.62,14.14
33SVC2,38.17,14.14
33SVC3,38.62,14.71
33SVC4,38.17,14.71
33SVV1,35.92,14.17
33SVV3,35.92,14.72
33SWA1,36.82,15.28
33SWB1,37.72,15.28
33SWB2,37.27,15.28
33SWB3,37.72,15.85
33SWB4,37.27,15.85
33SWC1,38.62,15.29
33SWC2,38.17,15.29
33SWC3,38.62,15.86
33SWC4,38.17,15.86
33SWD3,39.52,15.87
33SWD4,39.07,15.87
33SWE2,39.97,15.29
33SWE4,39.97,15.88
33SXC1,38.61,16.44
33SXC2,38.16,16.43
33SXD1,39.52,16.45
33SXD2,39.07,16.44
33SXD3,39.51,17.04
33SXD4,39.06,17.02
33SXE2,39.97,16.46
33SYE2,39.94,17.67
33TTG3,42.20,12.29
33TTG4,41.74,12.30
33TTH3,43.10,12.27
33TTH4,42.65,12.28
33TTJ3,44.00,12.25
33TTJ4,43.55,12.26
33TTK3,44.89,12.23
33TTK4,44.45,12.24
33TTL3,45.79,12.21
33TTL4,45.34,12.22
33TUF1,41.31,12.91
33TUF3,41.32,13.51
33TUF4,40.87,13.52
33TUG1,42.21,12.88
33TUG2,41.76,12.90
33TUG3,42.22,13.49
33TUG4,41.77,13.50
33TUH1,43.11,12.85
33TUH2,42.66,12.86
33TUH3,43.12,13.46
33TUH4,42.67,13.47
33TUJ1,44.01,12.82
33TUJ2,43.56,12.83
33TUJ4,43.57,13.45
33TUK1,44.91,12.78
33TUK3,44.92,13.42
33TUL1,45.81,12.75
33TUL2,45.36,12.77
33TUL3,45.82,13.39
33TUL4,45.37,13.40
33TUM1,46.71,12.71
33TUM2,46.26,12.73
33TUM3,46.72,13.36
33TUM4,46.27,13.38
33TUN1,47.60,12.67
33TUN2,47.16,12.69
33TUN3,47.62,13.34
33TUN4,47.17,13.35
33TVE1,40.42,14.12
33TVE3,40.43,14.71
33TVF1,41.32,14.10
33TVF2,40.87,14.11
33TVF3,41.33,14.70
33TVF4,40.88,14.70
33TVG1,42.22,14.09
33TVG2,41.77,14.10
33TVG3,42.23,14.70
33TVG4,41.78,14.70
33TVH1,43.12,14.08
33TVH2,42.67,14.08
33TVJ3,44.03,14.69
33TVK1,44.92,14.05
33TVK2,44.47,14.06
33TVK3,44.93,14.68
33TVK4,44.48,14.69
33TVL1,45.82,14.03
33TVL2,45.37,14.04
33TVL3,45.83,14.68
33TVL4,45.38,14.68
33TVM1,46.72,14.02
33TVM2,46.27,14.03
33TVM3,46.73,14.67
33TVM4,46.28,14.68
33TVN1,47.62,14.00
33TVN2,47.17,14.01
33TVN3,47.63,14.67
33TVN4,47.18,14.67
33TWE1,40.43,15.29
33TWE3,40.42,15.88
33TWF1,41.33,15.30
33TWF2,40.88,15.30
33TWF3,41.32,15.90
33TWF4,40.87,15.89
33TWG1,42.23,15.30
33TWG2,41.78,15.30
33TWG3,42.22,15.91
33TWG4,41.77,15.90
33TWH2,42.68,15.31
33TWH3,43.12,15.92
33TWJ1,44.03,15.31
33TWJ3,44.02,15.94
33TWJ4,43.57,15.93
33TWK1,44.93,15.32
33TWK2,44.48,15.31
33TWK3,44.92,15.95
33TWK4,44.47,15.94
33TWL1,45.83,15.32
33TWL2,45.38,15.32
33TWL3,45.82,15.97
33TWL4,45.37,15.96
33TWM1,46.73,15.33
33TWM2,46.28,15.32
33TWM3,46.72,15.98
33TWM4,46.27,15.97
33TWN1,47.63,15.33
33TWN2,47.18,15.33
33TWN3,47.62,16.00
33TWN4,47.17,15.99
33TXE1,40.42,16.47
33TXE3,40.41,17.06
33TXF1,41.32,16.49
33TXF2,40.87,16.48
33TXF3,41.31,17.09
33TXF4,40.86,17.08
33TXH1,43.12,16.54
33TXH3,43.11,17.15
33TXH4,42.66,17.14
33TXJ1,44.02,16.56
33TXJ2,43.57,16.55
33TXJ3,44.01,17.18
33TXJ4,43.56,17.17
33TXK1,44.92,16.58
33TXK2,44.47,16.57
33TXK3,44.91,17.22
33TXK4,44.46,17.20
33TXL1,45.82,16.61
33TXL2,45.37,16.60
33TXL3,45.81,17.25
33TXL4,45.36,17.23
33TXM1,46.72,16.64
33TXM2,46.27,16.62
33TXM3,46.71,17.29
33TXM4,46.26,17.27
33TXN1,47.62,16.66
33TXN2,47.17,16.65
33TXN3,47.60,17.33
33TXN4,47.16,17.31
33TYE1,40.39,17.68
33TYF2,40.84,17.69
33TYH1,43.10,17.73
33TYH2,42.65,17.72
33TYJ1,44.00,17.75
33TYJ2,43.55,17.74
33TYK1,44.89,17.77
33TYK2,44.45,17.76
33TYL1,45.79,17.79
33TYL2,45.34,17.78
33TYM1,46.69,18.00
33TYM2,46.24,18.00
33TYN1,47.59,18.00
33TYN2,47.14,18.00
33UUA1,54.79,12.33
33UUA2,54.34,12.35
33UUA3,54.81,13.06
33UUA4,54.36,13.08
33UUB1,55.69,12.31
33UUB2,55.24,12.32
33UUB3,55.70,13.01
33UUB4,55.26,13.03
33UUP1,48.50,12.63
33UUP2,48.05,12.65
33UUP3,48.52,13.31
33UUP4,48.07,13.32
33UUQ1,49.40,12.59
33UUQ2,48.95,12.61
33UUQ3,49.41,13.28
33UUQ4,48.97,13.29
33UUR1,50.30,12.45
33UUR2,49.85,12.57
33UUR3,50.31,13.24
33UUR4,49.86,13.26
33UUS1,51.20,12.43
33UUS2,50.75,12.44
33UUS3,51.21,13.21
33UUS4,50.76,13.23
33UUT1,52.10,12.40
33UUT2,51.65,12.42
33UUT3,52.11,13.17
33UUT4,51.66,13.19
33UUU1,53.00,12.38
33UUU2,52.55,12.39
33UUU3,53.01,13.14
33UUU4,52.56,13.16
33UUV1,53.89,12.36
33UUV2,53.45,12.37
33UUV3,53.91,13.10
33UUV4,53.46,13.12
33UVA2,54.37,13.85
33UVA3,54.82,14.61
33UVB1,55.71,13.81
33UVB2,55.27,13.82
33UVB3,55.72,14.60
33UVB4,55.27,14.61
33UVP1,48.52,13.98
33UVP2,48.07,13.99
33UVP3,48.53,14.66
33UVP4,48.08,14.66
33UVQ1,49.42,13.97
33UVQ2,48.97,13.98
33UVQ3,49.43,14.66
33UVQ4,48.98,14.66
33UVR1,50.32,13.95
33UVR2,49.87,13.96
33UVR3,50.33,14.65
33UVR4,49.88,14.65
33UVS1,51.22,13.93
33UVS2,50.77,13.94
33UVS3,51.23,14.64
33UVS4,50.78,14.65
33UVT1,52.12,13.90
33UVT2,51.67,13.92
33UVT3,52.13,14.63
33UVT4,51.68,14.64
33UVU1,53.02,13.88
33UVU2,52.57,13.89
33UVU3,53.02,14.63
33UVU4,52.57,14.63
33UVV1,53.92,13.86
33UVV2,53.47,13.87
33UVV3,53.92,14.62
33UVV4,53.47,14.62
33UWA1,54.82,15.39
33UWA2,54.37,15.38
33UWA3,54.82,16.17
33UWA4,54.37,16.15
33UWB2,55.27,15.39
33UWP1,48.53,15.34
33UWP2,48.08,15.34
33UWP3,48.52,16.02
33UWP4,48.07,16.01
33UWQ1,49.43,15.34
33UWQ2,48.98,15.34
33UWQ3,49.42,16.03
33UWQ4,48.97,16.02
33UWR1,50.33,15.35
33UWR2,49.88,15.35
33UWR3,50.32,16.05
33UWR4,49.87,16.04
33UWS1,51.23,15.36
33UWS2,50.78,15.35
33UWS3,51.22,16.07
33UWS4,50.77,16.06
33UWT1,52.13,15.37
33UWT2,51.68,15.36
33UWT3,52.12,16.10
33UWT4,51.67,16.08
33UWU1,53.02,15.37
33UWU2,52.57,15.37
33UWU3,53.02,16.12
33UWU4,52.57,16.11
33UWV1,53.92,15.38
33UWV2,53.47,15.38
33UWV3,53.92,16.14
33UWV4,53.47,16.13
33UXA1,54.81,16.94
33UXA2,54.36,16.92
33UXA3,54.79,17.67
33UXA4,54.34,17.65
33UXP1,48.52,16.69
33UXP2,48.07,16.68
33UXP3,48.50,17.37
33UXP4,48.05,17.35
33UXQ1,49.41,16.72
33UXQ2,48.97,16.71
33UXQ3,49.40,17.41
33UXQ4,48.95,17.39
33UXR1,50.31,16.76
33UXR2,49.86,16.74
33UXR3,50.30,17.55
33UXR4,49.85,17.43
33UXS1,51.21,16.79
33UXS2,50.76,16.77
33UXS3,51.20,17.57
33UXS4,50.75,17.56
33UXT1,52.11,16.83
33UXT2,51.66,16.81
33UXT3,52.10,17.60
33UXT4,51.65,17.58
33UXU1,53.01,16.86
33UXU2,52.56,16.84
33UXU3,53.00,17.62
33UXU4,52.55,17.61
33UXV1,53.91,16.90
33UXV2,53.46,16.88
33UXV3,53.89,17.64
33UXV4,53.45,17.63
33UYP1,48.49,18.00
33UYP2,48.04,18.00
33UYQ2,48.94,18.00
33VUC1,56.59,12.28
33VUC2,56.14,12.29
33VUC3,56.60,12.96
33VUC4,56.15,12.99
33VUD3,57.50,12.91
33VUD4,57.05,12.94
33VUE3,58.40,12.86
33VUE4,57.95,12.89
33VUF3,59.30,12.81
33VUF4,58.85,12.83
33VUG3,60.19,12.75
33VUG4,59.74,12.78
33VUH3,61.09,12.57
33VUH4,60.64,12.59
33VUJ3,61.99,12.55
33VUJ4,61.54,12.56
33VUK3,62.88,12.52
33VUK4,62.43,12.53
33VUL3,63.78,12.49
33VUL4,63.33,12.50
33VVC1,56.61,13.78
33VVC2,56.16,13.79
33VVC3,56.62,14.59
33VVC4,56.17,14.60
33VVD1,57.51,13.75
33VVD2,57.06,13.76
33VVD3,57.52,14.58
33VVD4,57.07,14.59
33VVE1,58.41,13.72
33VVE2,57.96,13.73
33VVE3,58.42,14.57
33VVE4,57.97,14.58
33VVF1,59.31,13.68
33VVF2,58.86,13.70
33VVF3,59.31,14.56
33VVF4,58.86,14.57
33VVG1,60.20,13.65
33VVG2,59.76,13.67
33VVG3,60.21,14.55
33VVG4,59.76,14.56
33VVH1,61.10,13.61
33VVH2,60.65,13.63
33VVH3,61.11,14.54
33VVH4,60.66,14.54
33VVJ1,62.00,13.57
33VVJ2,61.55,13.59
33VVJ3,62.01,14.52
33VVJ4,61.56,14.53
33VVK1,62.90,13.52
33VVK2,62.45,13.55
33VVK3,62.90,14.51
33VVK4,62.46,14.52
33VVL1,63.79,13.48
33VVL2,63.35,13.50
33VVL3,63.80,14.49
33VVL4,63.35,14.50
33VWC1,56.62,15.41
33VWC2,56.17,15.40
33VWC3,56.61,16.22
33VWC4,56.16,16.21
33VWD1,57.52,15.42
33VWD2,57.07,15.41
33VWD3,57.51,16.25
33VWD4,57.06,16.24
33VWE1,58.42,15.43
33VWE2,57.97,15.42
33VWE3,58.41,16.28
33VWE4,57.96,16.27
33VWF1,59.31,15.44
33VWF2,58.86,15.43
33VWF3,59.31,16.32
33VWF4,58.86,16.30
33VWG1,60.21,15.45
33VWG2,59.76,15.45
33VWG3,60.20,16.35
33VWG4,59.76,16.33
33VWH1,61.11,15.46
33VWH2,60.66,15.46
33VWH3,61.10,16.39
33VWH4,60.65,16.37
33VWJ1,62.01,15.48
33VWJ2,61.56,15.47
33VWJ3,62.00,16.43
33VWJ4,61.55,16.41
33VWK1,62.90,15.49
33VWK2,62.46,15.48
33VWK3,62.90,16.48
33VWK4,62.45,16.45
33VWL1,63.80,15.51
33VWL2,63.35,15.50
33VWL3,63.79,16.52
33VWL4,63.35,16.50
33VXC1,56.60,17.04
33VXC2,56.15,17.01
33VXD1,57.50,17.09
33VXD2,57.05,17.06
33VXD3,57.48,18.00
33VXD4,57.03,18.00
33VXE1,58.40,17.14
33VXE2,57.95,17.11
33VXE4,57.93,18.00
33VXF1,59.30,17.19
33VXF2,58.85,17.17
33VXF3,59.28,18.00
33VXF4,58.83,18.00
33VXG1,60.19,17.25
33VXG2,59.74,17.22
33VXH1,61.09,17.43
33VXH2,60.64,17.41
33VXJ1,61.99,17.45
33VXJ2,61.54,17.44
33VXK1,62.88,17.48
33VXK2,62.43,17.47
33VXL1,63.78,17.51
33VXL2,63.33,17.50
33WUM3,64.68,12.45
33WUM4,64.23,12.47
33WUN3,65.58,12.42
33WUN4,65.13,12.43
33WUP3,66.47,12.38
33WUP4,66.02,12.40
33WVM1,64.69,13.43
33WVM2,64.24,13.45
33WVM3,64.70,14.48
33WVM4,64.25,14.48
33WVN1,65.59,13.37
33WVN2,65.14,13.40
33WVN3,65.60,14.46
33WVN4,65.15,14.47
33WVP1,66.49,13.32
33WVP2,66.04,13.35
33WVP3,66.49,14.44
33WVP4,66.04,14.45
33WVQ2,66.93,13.28
33WVQ3,67.39,14.42
33WVQ4,66.94,14.43
33WVR1,68.28,13.18
33WVR2,67.83,13.22
33WVR3,68.29,14.39
33WVS4,68.74,14.38
33WWM1,64.70,15.52
33WWM2,64.25,15.52
33WWM3,64.69,16.57
33WWM4,64.24,16.55
33WWN1,65.60,15.54
33WWN2,65.15,15.53
33WWN3,65.59,16.63
33WWN4,65.14,16.60
33WWP1,66.49,15.56
33WWP2,66.04,15.55
33WWP3,66.49,16.68
33WWP4,66.04,16.66
33WWQ1,67.39,15.58
33WWQ2,66.94,15.57
33WWQ3,67.38,16.75
33WWQ4,66.93,16.72
33WWR1,68.29,15.61
33WWR2,67.84,15.59
33WWR3,68.28,16.82
33WWR4,67.83,16.78
33WWS1,69.18,15.63
33WWS2,68.74,15.62
33WWS3,69.17,16.89
33WWS4,68.73,16.85
33WWT4,69.62,16.93
33WXM1,64.68,17.55
33WXM2,64.23,17.53
33WXN1,65.58,17.58
33WXN2,65.13,17.57
33WXP1,66.47,17.62
33WXP2,66.02,17.60
33WXQ1,67.36,18.00
33WXQ2,66.91,18.00
33WXR1,68.26,18.00
33WXR2,67.81,18.00
33WXS2,68.71,18.00
33XVF3,77.25,13.99
33XVG1,78.13,11.73
33XVG3,78.15,13.91
33XVG4,77.70,13.95
33XVH1,79.02,11.47
33XVH2,78.58,11.61
33XVH3,79.04,13.82
33XVH4,78.59,13.87
33XVJ1,79.92,11.16
33XVJ2,79.47,11.32
33XVJ3,79.94,13.72
33XVJ4,79.49,13.77
33XWF1,77.25,16.01
33XWF2,76.80,15.98
33XWF3,77.24,18.04
33XWF4,76.79,17.94
33XWG1,78.15,16.09
33XWG2,77.70,16.05
33XWG3,78.13,18.27
33XWG4,77.68,18.15
33XWH1,79.04,16.18
33XWH2,78.59,16.13
33XWH4,78.58,18.39
33XWJ1,79.94,16.28
33XWJ3,79.92,18.84
33XWJ4,79.47,18.68
33XWK4,80.36,19.34
33XXC1,74.52,19.20
33XXG1,78.10,20.18
33XXG2,77.65,20.10
33XXH1,78.99,21.00
33XXH2,78.55,20.26
33XXJ2,79.44,21.00
34SBK4,39.94,18.33
34SCJ3,39.52,19.55
34SCK4,39.97,19.54
34SDG3,37.72,20.72
34SDH2,38.17,20.14
34SDH3,38.62,20.71
34SDH4,38.17,20.71
34SDJ1,39.52,20.13
34SDJ3,39.52,20.71
34SDJ4,39.07,20.71
34SDK2,39.97,20.12
34SDK4,39.97,20.71
34SEF3,36.82,21.84
34SEG1,37.72,21.28
34SEG2,37.27,21.28
34SEG3,37.72,21.85
34SEG4,37.27,21.85
34SEH1,38.62,21.29
34SEH2,38.17,21.29
34SEH3,38.62,21.86
34SEH4,38.17,21.86
34SEJ1,39.52,21.29
34SEJ2,39.07,21.29
